,u0e,u1e,sige,p11e,p22e
26,0.9398264066209085,2.929602485693775,1.0,0.895723639008553,0.8980976459820836
27,1.0066156072699537,3.0370401004314442,0.9812008565739557,0.9035214668006593,0.8730970168179708
28,0.9285503326953537,3.0231048291597555,0.9327215461170347,0.8971592899448787,0.9058292108608037
29,0.9562546193352862,3.0262646774112367,1.0,0.8907904119081389,0.8862942990898041
30,1.0314576423857225,3.010139457440376,0.9402671009169052,0.8893242933550737,0.8912289006832939
31,0.9744276805758643,3.041436864183766,1.0,0.9159766855050079,0.8966283887235924
32,1.0417510691051002,3.0660495096915565,0.9591961772473899,0.8871699683541131,0.9187692451719585
33,0.9164561680740259,2.9821558461873634,0.9688214299832029,0.8843799184507347,0.8952803435664185
34,0.9984460050403328,2.9353442016382743,0.9986784810708139,0.9226850039407413,0.9163720278178769
35,1.0269452286903984,3.0138264138697575,0.9871007360534585,0.9231465094931904,0.8945745379547115
36,1.0038976510851407,3.0583205592220053,0.9814305203397526,0.9171464894915392,0.9039160410265479
37,0.9550208468395086,2.9856000465197066,0.9598713901514948,0.9084041367228798,0.9210865455454033
38,1.0070958897104225,3.01296316737805,0.9797727835935008,0.8957439702386072,0.903278749427647
39,1.0503054314384757,3.031065060922826,0.9777516659264829,0.9059136432411831,0.8939057917395614
40,0.9119448155439652,2.9537568798549194,1.0,0.8923528113627501,0.9037647181209026
41,0.9513493317635526,3.023339202102465,0.955219045895641,0.8860673594744721,0.8960824891689728
42,0.9908996723900334,3.0140202832276803,0.984277629110456,0.8787073644133035,0.8991866162792698
43,0.9327438433270062,2.997929912236471,0.9999999999918088,0.8989062448596206,0.9064505618804566
44,1.0435963365546128,3.0080495388867083,0.9786585552328926,0.895656377896619,0.8818783401534577
45,0.9738922928821776,2.9793970481014376,0.9433363614699102,0.8929490487631732,0.8873532829878521
46,1.0441486178421477,3.0044293657727454,0.9980714862298709,0.8950236406826239,0.9086596508044373
47,0.9401218578788226,3.0291275575719205,0.9999999999526518,0.8966328068024939,0.9067913532904135
48,0.991213898798999,3.045867087797676,1.0,0.8967720679410955,0.9106037718782242
49,0.9951688359349994,2.945610006035068,0.9999999999999929,0.8933370295202363,0.8839701336242994
50,1.0026805278214286,2.966126129662817,1.0,0.8927123840443785,0.8936926136734018
51,1.0366637108826844,3.081115902015505,1.0,0.9111654483846222,0.8887607586877235
52,1.018168185984007,2.9988642401984054,0.9948081423057307,0.8828936961195613,0.8941503417077076
53,1.0070054868423175,2.971437100520453,0.9645892231534997,0.9198844988611209,0.9056871336123271
54,0.9938000606273376,3.012606651351471,0.9929251994591736,0.8985300989205323,0.9098783702021119
55,1.0098961080883737,3.0376960440747784,0.9856134614016892,0.8933918044329255,0.8636157934668636
56,0.971539695717029,2.9304872789724836,0.9427118004006633,0.9090163971728482,0.9028828409551285
57,1.0099173225812306,2.9882536756091147,0.9999999999999886,0.9022723772252464,0.9123602419974505
58,0.9890245156507723,3.0418672481261115,0.949931518603599,0.9197263053050517,0.9070883646951496
59,0.9836759312884065,2.9931295281726906,0.9570387587942116,0.8796430114491208,0.9025780018700937
60,1.0595360182848792,2.973092183035681,1.0,0.8996715454924811,0.8947671325132072
61,0.9908534655882896,3.0408938002203767,0.9597422858058936,0.8889480116434205,0.8904610374769103
62,0.9472405349798004,2.989385283283856,1.0,0.8978928222746438,0.90273528179175
63,1.0363549568950983,3.001051292979255,0.9815658854338839,0.892533523056061,0.892495909831817
64,1.003125347984671,2.9806841979863288,0.9939112093489613,0.8847013463490707,0.8937395055211946
65,0.9675300895644483,3.0158209098526565,0.9335209295328808,0.8589327718468531,0.8842587970955613
66,0.9901876631820351,2.9715981075677154,1.0,0.9069487869661965,0.9065185496589063
67,0.9591524406120724,3.0515404295687185,0.9654260560462277,0.8963997089882078,0.8964225454907938
68,1.017463435376133,3.0165341200160802,0.9953894601839726,0.9080623525327937,0.9119661467846438
69,0.9968604245101088,2.9731165799953776,0.9921261853773709,0.8922685721367808,0.8838721269650598
70,1.0547137640596658,3.0391856618721493,1.0,0.8884397203348564,0.8804983534973961
71,1.052405245956959,3.0196045435934398,1.0,0.9158779532553306,0.9022157903802465
72,0.9618798984773353,2.9944414595074,0.9999999999999999,0.9032681156668699,0.9051215915702056
73,0.937207162664172,2.9621482466258944,0.9875331909306808,0.8925587389453239,0.8999405938353026
74,0.9713392484515464,2.9666277686599978,1.0,0.9033664309736981,0.8870689054516755
75,1.0300267016926818,2.9934810012768143,0.9883256013516682,0.9211840450145673,0.9137553062541217
76,0.9650941553016209,3.0673108814049743,1.0,0.8847510058326447,0.894646610337355
77,0.9724613972486084,3.0331847157784546,0.9864192588290771,0.8830811807563106,0.8917777744605715
78,0.9448117070134909,2.9404120708065333,0.953353439686084,0.8987543921295811,0.9132496710249834
79,0.9945571528848447,2.977716047264551,0.9960312862385364,0.8917960135906358,0.8933031029791019
80,0.9902169781349189,2.9907630875806115,0.993734707774759,0.9048537015848116,0.89864425211105
81,0.9712315756763932,2.9976335920485124,1.0,0.8917703260496537,0.8857406206295382
82,0.9404340167464178,3.011077663438405,0.989176550709034,0.8954472941476124,0.8927421460148612
83,0.9810478239372125,2.991347117864791,0.9999999999999488,0.9121687022598252,0.9044326001301669
84,1.0255377887436345,3.0108768458921698,0.9837966161207886,0.9067093956394933,0.9182892446769637
85,1.0576383000236655,3.0053710889604237,1.0,0.9034303311162563,0.900999989943784
86,0.9716948354939576,2.9965274806160505,0.974875832499303,0.8978832214946701,0.9025899306022913
87,1.0436565500374337,3.0429858242925336,0.996568391506846,0.8990328123247366,0.893249555722231
88,0.9775175024395798,2.9663712726547122,0.997263270116673,0.9039605920217619,0.9045544722016645
89,1.018683116433078,3.0678182502507987,0.9304623905957025,0.8967195621543812,0.908656905605524
90,0.9605234909230272,2.9597891941674557,1.0,0.9125722633836222,0.9158828108496165
91,0.9733390724777398,3.0600097343544306,0.999999999999997,0.9001038628456098,0.8697228514187597
92,1.0171299744318203,2.9745387891525583,0.9812985573364744,0.9133050997390887,0.8478388113011398
93,1.0555677987967536,2.957694535131422,1.0,0.9030739677071048,0.9095010149906814
94,0.9676751331211938,3.004296005384004,1.0,0.8878753136084097,0.8955195869833046
95,1.0346543065635132,2.9362740160273137,0.9854991562426055,0.9055692319551722,0.9151809866608256
96,0.9989081890895889,3.0552055821487856,0.9919681013318606,0.8929197395010544,0.8910643552019497
97,1.0079806503643218,3.0489745211385206,0.9236289666769493,0.921129185814446,0.8976294759854057
98,1.0523559486027032,3.0363289832308444,0.9950510237631384,0.8998348368163062,0.8975830567612695
99,0.9910375995684896,2.981076907629479,0.9999999999999992,0.8995116219064194,0.8900254397294345
