,u0e,u1e,sige,p11e,p22e
72,1.0339273229075392,3.0572536776354027,0.9682527344165971,0.9213015191652014,0.9219678866513139
73,0.989231249564907,2.9805308332202145,0.9933250068896092,0.8998698249672679,0.8932333391634733
74,0.9499179804367869,3.0652796674080856,0.9754390196025682,0.891911189094043,0.9120409707250992
75,0.9535863334249025,2.999929848729934,1.0,0.8882152118793677,0.8809022040450526
76,1.023508843621566,3.0450436237305887,0.923621734496812,0.884099080950179,0.8964875018888402
77,0.9806908044524942,2.9067657268605034,0.9627161709740629,0.896705339005325,0.9253845043811021
78,0.9613182990980566,3.0832646719119188,0.9447907609314318,0.9052740014207491,0.8876149611119624
79,1.0990547178848855,3.0886581067676238,1.0,0.9151131549413473,0.8833884348382883
80,0.9645493132127092,3.0734424520844272,0.9999999999995712,0.8759603690044416,0.8870741380947688
81,0.9643671155691831,2.9267162827982593,0.9347475743739815,0.8513886720855519,0.8890981578021482
82,0.9379064336970492,3.0556962950079574,0.9615327841910742,0.9057780403667713,0.9129835891984173
83,0.9962892365953568,3.068222451765889,0.9337092556632778,0.9133189215281335,0.8756512911550579
84,0.9025036161846542,2.835088828313241,1.0,0.8987974757020811,0.9148048112398248
85,1.051997718939705,3.0700275770069134,0.9319256456310381,0.88215643818767,0.8949953227010978
86,0.9879625778077123,2.843264223813932,0.9999999999999996,0.9128527758956435,0.9163870524934797
87,1.1394030581061936,3.0512472992564654,0.9740965072964407,0.895297547547234,0.9179638891273907
88,0.9397413040183915,3.021408768669498,0.9214961493669166,0.9043926511554709,0.8860920063536866
89,0.9789343863463965,3.0323779949491247,1.0,0.8764632875695336,0.8851828875321096
90,0.9799727040166117,3.0250907331860084,0.9729628769453537,0.8979738015054984,0.9060796166802879
91,0.9413344505046198,3.0372001238368513,1.0,0.9099971479159141,0.9063952057688183
92,0.8804269213633544,2.98188886761312,0.9999999999999956,0.905708166468259,0.9042575297293148
93,0.990263416087688,2.9299869524900988,1.0,0.8939068441794285,0.9122413251545708
94,1.0391774137987857,3.016734015682516,0.9999999999998507,0.9062967102632099,0.8925875305502063
95,1.0293026761490804,3.0385889773233252,1.0,0.9065160559518076,0.8836230099725395
96,0.8567162798348725,3.016878671658216,0.9768641644938262,0.8637271553180182,0.9161110374003621
97,1.0797745818057491,2.8921526972652494,1.0,0.9180836690821894,0.9080912198837514
98,1.0383801622509332,3.0089032345348032,0.9999999999999893,0.8686982879555961,0.8892045675154844
99,0.8767555895302688,3.032714999196314,1.0,0.9039613409693549,0.9078217986298254
